,-3.23,-4.39
-1.01,1.60,64.63,81.00,-58.00,7.00,-27.00,8.00,278.00,1.80,-0.20,-2.43,-1.08,1.57,64.55,-28.69,-19.65,1021.61,2.38,-3.17,-4.33
-1.08,1.57,64.55,89.00,-64.00,5.00,-27.00,9.00,278.00,1.80,-0.20,-2.43,-1.04,1.44,64.51,-27.83,-19.29,1023.07,2.50,-3.11,-4.46
-1.08,1.57,64.55,89.00,-64.00,5.00,-27.00,9.00,278.00,1.80,-0.20,-2.43,-1.03,1.51,64.46,-28.20,-18.92,1022.71,2.50,-3.11,-4.46
-1.03,1.51,64.46,84.00,-49.00,8.00,-26.00,8.00,279.00,1.80,-0.20,-2.43,-1.01,1.59,64.42,-28.56,-18.43,1020.26,2.44,-3.17,-4.46
-1.03,1.51,64.46,84.00,-49.00,8.00,-26.00,8.00,279.00,1.80,-0.20,-2.43,-0.95,1.66,64.38,-29.30,-17.70,1022.22,2.38,-3.17,-4.46
-0.95,1.66,64.38,86.00,-54.00,5.00,-26.00,8.00,278.00,1.80,-0.20,-2.43,-0.82,1.59,64.34,-29.42,-16.24,1021.36,2.44,-3.23,-4.39
-0.95,1.66,64.38,86.00,-54.00,5.00,-26.00,8.00,278.00,1.80,-0.20,-2.43,-0.91,1.57,64.30,-28.56,-17.70,1022.71,2.38,-3.23,-4.46
-0.91,1.57,64.30,70.00,-79.00,4.00,-26.00,8.00,278.00,1.80,-0.20,-2.43,-0.96,1.62,64.25,-29.91,-17.94,1023.44,2.38,-3.23,-4.39
-0.91,1.57,64.30,70.00,-79.00,4.00,-26.00,8.00,278.00,1.80,-0.20,-2.43,-1.04,1.62,64.21,-29.54,-19.41,1021.24,2.44,-3.23,-4.39
-1.04,1.62,64.21,86.00,-59.00,5.00,-28.00,9.00,277.00,1.81,-0.20,-2.43,-1.13,1.59,64.16,-28.81,-19.04,1018.92,2.44,-3.17,-4.39
-1.04,1.62,64.21,86.00,-59.00,5.00,-28.00,9.00,277.00,1.81,-0.20,-2.43,-1.01,1.52,64.12,-27.83,-18.68,1020.26,2.44,-3.23,-4.39
-1.01,1.52,64.12,96.00,-42.00,8.00,-27.00,8.00,279.00,1.81,-0.20,-2.43,-1.07,1.56,64.08,-28.20,-19.17,1021.12,2.44,-3.23,-4.46
-1.01,1.52,64.12,96.00,-42.00,8.00,-27.00,8.00,279.00,1.81,-0.20,-2.43,-0.96,1.60,64.04,-29.54,-16.97,1022.95,2.44,-3.17,-4.39
-0.96,1.60,64.04,78.00,-59.00,6.00,-26.00,8.00,277.00,1.81,-0.20,-2.43,-1.03,1.62,64.00,-29.05,-18.07,1021.00,2.44,-3.17,-4.33
-0.96,1.60,64.04,78.00,-59.00,6.00,-26.00,8.00,277.00,1.81,-0.20,-2.43,-0.91,1.55,63.96,-28.69,-17.82,1021.12,2.50,-3.23,-4.39
-0.91,1.55,63.96,113.00,-54.00,0.00,-27.00,8.00,278.00,1.81,-0.20,-2.43,-0.95,1.61,63.91,-29.79,-17.58,1021.97,2.38,-3.23,-4.39
